sample,stage,outer_held_out_record,candidate,source,name,candidate_order,candidate_config,inner_mean_balanced_accuracy,inner_held_out_record,n_inner_train,n_inner_validation,accuracy,balanced_accuracy,auc,macro_f1,n_train,n_validation
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::logistic_spatial_100ms_l2_0.1,temporal_or_csp,temporal::logistic_spatial_100ms_l2_0.1,60,"{""name"": ""logistic_spatial_100ms_l2_0.1"", ""representation"": ""spatial_100ms"", ""l2"": 0.1, ""edge_components"": 0, ""shrinkage"": 0.0}",0.5006606621132024,VisualCogB_Task-2,,,0.48,0.48,0.49319999999999997,0.4724025974025974,198.0,100.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::logistic_spatial_100ms_l2_10,temporal_or_csp,temporal::logistic_spatial_100ms_l2_10,61,"{""name"": ""logistic_spatial_100ms_l2_10"", ""representation"": ""spatial_100ms"", ""l2"": 10.0, ""edge_components"": 0, ""shrinkage"": 0.0}",0.4942862018209826,VisualCogA_Task-1,,,0.53,0.5487117552334944,0.5277777777777778,0.5123975516132379,198.0,100.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::logistic_spatial_100ms_l2_10,temporal_or_csp,temporal::logistic_spatial_100ms_l2_10,61,"{""name"": ""logistic_spatial_100ms_l2_10"", ""representation"": ""spatial_100ms"", ""l2"": 10.0, ""edge_components"": 0, ""shrinkage"": 0.0}",0.4942862018209826,VisualCogB_Task-1,,,0.47959183673469385,0.4841468502294535,0.49895702962035876,0.47516538905806993,200.0,98.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::logistic_spatial_100ms_l2_10,temporal_or_csp,temporal::logistic_spatial_100ms_l2_10,61,"{""name"": ""logistic_spatial_100ms_l2_10"", ""representation"": ""spatial_100ms"", ""l2"": 10.0, ""edge_components"": 0, ""shrinkage"": 0.0}",0.4942862018209826,VisualCogB_Task-2,,,0.45,0.45,0.4716,0.4472917294744247,198.0,100.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::logistic_spatial_100ms_l2_100,temporal_or_csp,temporal::logistic_spatial_100ms_l2_100,62,"{""name"": ""logistic_spatial_100ms_l2_100"", ""representation"": ""spatial_100ms"", ""l2"": 100.0, ""edge_components"": 0, ""shrinkage"": 0.0}",0.4797259591128739,VisualCogA_Task-1,,,0.48,0.5104669887278582,0.5507246376811594,0.4120307553143374,198.0,100.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::logistic_spatial_100ms_l2_100,temporal_or_csp,temporal::logistic_spatial_100ms_l2_100,62,"{""name"": ""logistic_spatial_100ms_l2_100"", ""representation"": ""spatial_100ms"", ""l2"": 100.0, ""edge_components"": 0, ""shrinkage"": 0.0}",0.4797259591128739,VisualCogB_Task-1,,,0.45918367346938777,0.4687108886107635,0.5123070504797663,0.43315508021390375,200.0,98.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::logistic_spatial_100ms_l2_100,temporal_or_csp,temporal::logistic_spatial_100ms_l2_100,62,"{""name"": ""logistic_spatial_100ms_l2_100"", ""representation"": ""spatial_100ms"", ""l2"": 100.0, ""edge_components"": 0, ""shrinkage"": 0.0}",0.4797259591128739,VisualCogB_Task-2,,,0.46,0.45999999999999996,0.5092,0.45211038961038963,198.0,100.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::logistic_spatial_100ms_l2_1,temporal_or_csp,temporal::logistic_spatial_100ms_l2_1,63,"{""name"": ""logistic_spatial_100ms_l2_1"", ""representation"": ""spatial_100ms"", ""l2"": 1.0, ""edge_components"": 0, ""shrinkage"": 0.0}",0.4760702152516196,VisualCogA_Task-1,,,0.48,0.48470209339774556,0.5048309178743962,0.4797919167667067,198.0,100.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::logistic_spatial_100ms_l2_1,temporal_or_csp,temporal::logistic_spatial_100ms_l2_1,63,"{""name"": ""logistic_spatial_100ms_l2_1"", ""representation"": ""spatial_100ms"", ""l2"": 1.0, ""edge_components"": 0, ""shrinkage"": 0.0}",0.4760702152516196,VisualCogB_Task-1,,,0.46938775510204084,0.4735085523571131,0.49228201919065495,0.46582809224318655,200.0,98.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::logistic_spatial_100ms_l2_1,temporal_or_csp,temporal::logistic_spatial_100ms_l2_1,63,"{""name"": ""logistic_spatial_100ms_l2_1"", ""representation"": ""spatial_100ms"", ""l2"": 1.0, ""edge_components"": 0, ""shrinkage"": 0.0}",0.4760702152516196,VisualCogB_Task-2,,,0.47,0.47,0.4732,0.4608890245142916,198.0,100.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::logistic_wave64_l2_0.1,temporal_or_csp,temporal::logistic_wave64_l2_0.1,64,"{""name"": ""logistic_wave64_l2_0.1"", ""representation"": ""wave64"", ""l2"": 0.1, ""edge_components"": 0, ""shrinkage"": 0.0}",0.5158547822459233,VisualCogA_Task-1,,,0.55,0.5543478260869565,0.5776972624798712,0.54995499549955,198.0,100.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::logistic_wave64_l2_0.1,temporal_or_csp,temporal::logistic_wave64_l2_0.1,64,"{""name"": ""logistic_wave64_l2_0.1"", ""representation"": ""wave64"", ""l2"": 0.1, ""edge_components"": 0, ""shrinkage"": 0.0}",0.5158547822459233,VisualCogB_Task-1,,,0.5714285714285714,0.5732165206508135,0.5807259073842304,0.57125,200.0,98.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::logistic_wave64_l2_0.1,temporal_or_csp,temporal::logistic_wave64_l2_0.1,64,"{""name"": ""logistic_wave64_l2_0.1"", ""representation"": ""wave64"", ""l2"": 0.1, ""edge_components"": 0, ""shrinkage"": 0.0}",0.5158547822459233,VisualCogB_Task-2,,,0.42,0.42000000000000004,0.42,0.411525974025974,198.0,100.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::logistic_wave64_l2_10,temporal_or_csp,temporal::logistic_wave64_l2_10,65,"{""name"": ""logistic_wave64_l2_10"", ""representation"": ""wave64"", ""l2"": 10.0, ""edge_components"": 0, ""shrinkage"": 0.0}",0.45976274019389507,VisualCogA_Task-1,,,0.51,0.5189210950080515,0.4754428341384863,0.5075871771681237,198.0,100.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::logistic_wave64_l2_10,temporal_or_csp,temporal::logistic_wave64_l2_10,65,"{""name"": ""logistic_wave64_l2_10"", ""representation"": ""wave64"", ""l2"": 10.0, ""edge_components"": 0, ""shrinkage"": 0.0}",0.45976274019389507,VisualCogB_Task-1,,,0.45918367346938777,0.4603671255736337,0.45890696704213607,0.45912735603457255,200.0,98.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::logistic_wave64_l2_10,temporal_or_csp,temporal::logistic_wave64_l2_10,65,"{""name"": ""logistic_wave64_l2_10"", ""representation"": ""wave64"", ""l2"": 10.0, ""edge_components"": 0, ""shrinkage"": 0.0}",0.45976274019389507,VisualCogB_Task-2,,,0.4,0.4,0.4072,0.3939393939393939,198.0,100.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::logistic_wave64_l2_100,temporal_or_csp,temporal::logistic_wave64_l2_100,66,"{""name"": ""logistic_wave64_l2_100"", ""representation"": ""wave64"", ""l2"": 100.0, ""edge_components"": 0, ""shrinkage"": 0.0}",0.4960171228528414,VisualCogA_Task-1,,,0.5,0.5144927536231884,0.4895330112721417,0.4900040799673603,198.0,100.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::logistic_wave64_l2_100,temporal_or_csp,temporal::logistic_wave64_l2_100,66,"{""name"": ""logistic_wave64_l2_100"", ""representation"": ""wave64"", ""l2"": 100.0, ""edge_components"": 0, ""shrinkage"": 0.0}",0.4960171228528414,VisualCogB_Task-1,,,0.5102040816326531,0.5135586149353358,0.49353358364622446,0.5083612040133779,200.0,98.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::logistic_wave64_l2_100,temporal_or_csp,temporal::logistic_wave64_l2_100,66,"{""name"": ""logistic_wave64_l2_100"", ""representation"": ""wave64"", ""l2"": 100.0, ""edge_components"": 0, ""shrinkage"": 0.0}",0.4960171228528414,VisualCogB_Task-2,,,0.46,0.45999999999999996,0.43320000000000003,0.45978391356542614,198.0,100.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::logistic_wave64_l2_1,temporal_or_csp,temporal::logistic_wave64_l2_1,67,"{""name"": ""logistic_wave64_l2_1"", ""representation"": ""wave64"", ""l2"": 1.0, ""edge_components"": 0, ""shrinkage"": 0.0}",0.4811560344149994,VisualCogA_Task-1,,,0.53,0.5326086956521738,0.5277777777777778,0.52995299529953,198.0,100.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::logistic_wave64_l2_1,temporal_or_csp,temporal::logistic_wave64_l2_1,67,"{""name"": ""logistic_wave64_l2_1"", ""representation"": ""wave64"", ""l2"": 1.0, ""edge_components"": 0, ""shrinkage"": 0.0}",0.4811560344149994,VisualCogB_Task-1,,,0.5204081632653061,0.5208594075928243,0.5160617438464747,0.5203582213891492,200.0,98.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::logistic_wave64_l2_1,temporal_or_csp,temporal::logistic_wave64_l2_1,67,"{""name"": ""logistic_wave64_l2_1"", ""representation"": ""wave64"", ""l2"": 1.0, ""edge_components"": 0, ""shrinkage"": 0.0}",0.4811560344149994,VisualCogB_Task-2,,,0.39,0.39,0.4188,0.38699628178072554,198.0,100.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::csp_e1_shrink0.01_l2_0.1,temporal_or_csp,temporal::csp_e1_shrink0.01_l2_0.1,68,"{""name"": ""csp_e1_shrink0.01_l2_0.1"", ""representation"": ""csp"", ""l2"": 0.1, ""edge_components"": 1, ""shrinkage"": 0.01}",0.5168663593850875,VisualCogA_Task-1,,,0.47,0.4834943639291466,0.43236714975845414,0.4608890245142916,198.0,100.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::csp_e1_shrink0.01_l2_0.1,temporal_or_csp,temporal::csp_e1_shrink0.01_l2_0.1,68,"{""name"": ""csp_e1_shrink0.01_l2_0.1"", ""representation"": ""csp"", ""l2"": 0.1, ""edge_components"": 1, ""shrinkage"": 0.01}",0.5168663593850875,VisualCogB_Task-1,,,0.5,0.517104714226116,0.5160617438464747,0.40591364592354323,200.0,98.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::csp_e1_shrink0.01_l2_0.1,temporal_or_csp,temporal::csp_e1_shrink0.01_l2_0.1,68,"{""name"": ""csp_e1_shrink0.01_l2_0.1"", ""representation"": ""csp"", ""l2"": 0.1, ""edge_components"": 1, ""shrinkage"": 0.01}",0.5168663593850875,VisualCogB_Task-2,,,0.55,0.55,0.582,0.5444883085332524,198.0,100.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::csp_e1_shrink0.01_l2_1,temporal_or_csp,temporal::csp_e1_shrink0.01_l2_1,69,"{""name"": ""csp_e1_shrink0.01_l2_1"", ""representation"": ""csp"", ""l2"": 1.0, ""edge_components"": 1, ""shrinkage"": 0.01}",0.5168663593850875,VisualCogA_Task-1,,,0.47,0.4834943639291466,0.43075684380032203,0.4608890245142916,198.0,100.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::csp_e1_shrink0.01_l2_1,temporal_or_csp,temporal::csp_e1_shrink0.01_l2_1,69,"{""name"": ""csp_e1_shrink0.01_l2_1"", ""representation"": ""csp"", ""l2"": 1.0, ""edge_components"": 1, ""shrinkage"": 0.01}",0.5168663593850875,VisualCogB_Task-1,,,0.5,0.517104714226116,0.5160617438464747,0.40591364592354323,200.0,98.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::csp_e1_shrink0.01_l2_1,temporal_or_csp,temporal::csp_e1_shrink0.01_l2_1,69,"{""name"": ""csp_e1_shrink0.01_l2_1"", ""representation"": ""csp"", ""l2"": 1.0, ""edge_components"": 1, ""shrinkage"": 0.01}",0.5168663593850875,VisualCogB_Task-2,,,0.55,0.55,0.5812,0.5444883085332524,198.0,100.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::csp_e1_shrink0.01_l2_10,temporal_or_csp,temporal::csp_e1_shrink0.01_l2_10,70,"{""name"": ""csp_e1_shrink0.01_l2_10"", ""representation"": ""csp"", ""l2"": 10.0, ""edge_components"": 1, ""shrinkage"": 0.01}",0.5287323727928832,VisualCogA_Task-1,,,0.49,0.5084541062801933,0.4275362318840579,0.4708994708994709,198.0,100.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::csp_e1_shrink0.01_l2_10,temporal_or_csp,temporal::csp_e1_shrink0.01_l2_10,70,"{""name"": ""csp_e1_shrink0.01_l2_10"", ""representation"": ""csp"", ""l2"": 10.0, ""edge_components"": 1, ""shrinkage"": 0.01}",0.5287323727928832,VisualCogB_Task-1,,,0.5102040816326531,0.5277430120984564,0.5160617438464747,0.4122938530734633,200.0,98.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::csp_e1_shrink0.01_l2_10,temporal_or_csp,temporal::csp_e1_shrink0.01_l2_10,70,"{""name"": ""csp_e1_shrink0.01_l2_10"", ""representation"": ""csp"", ""l2"": 10.0, ""edge_components"": 1, ""shrinkage"": 0.01}",0.5287323727928832,VisualCogB_Task-2,,,0.55,0.55,0.5756,0.5463252343986289,198.0,100.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::csp_e1_shrink0.1_l2_0.1,temporal_or_csp,temporal::csp_e1_shrink0.1_l2_0.1,71,"{""name"": ""csp_e1_shrink0.1_l2_0.1"", ""representation"": ""csp"", ""l2"": 0.1, ""edge_components"": 1, ""shrinkage"": 0.1}",0.5166848052819647,VisualCogA_Task-1,,,0.48,0.49275362318840576,0.44524959742351045,0.4724025974025974,198.0,100.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::csp_e1_shrink0.1_l2_0.1,temporal_or_csp,temporal::csp_e1_shrink0.1_l2_0.1,71,"{""name"": ""csp_e1_shrink0.1_l2_0.1"", ""representation"": ""csp"", ""l2"": 0.1, ""edge_components"": 1, ""shrinkage"": 0.1}",0.5166848052819647,VisualCogB_Task-1,,,0.4897959183673469,0.5073007926574885,0.5139758030871923,0.38780609695152424,200.0,98.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::csp_e1_shrink0.1_l2_0.1,temporal_or_csp,temporal::csp_e1_shrink0.1_l2_0.1,71,"{""name"": ""csp_e1_shrink0.1_l2_0.1"", ""representation"": ""csp"", ""l2"": 0.1, ""edge_components"": 1, ""shrinkage"": 0.1}",0.5166848052819647,VisualCogB_Task-2,,,0.55,0.55,0.5812,0.5444883085332524,198.0,100.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::csp_e1_shrink0.1_l2_1,temporal_or_csp,temporal::csp_e1_shrink0.1_l2_1,72,"{""name"": ""csp_e1_shrink0.1_l2_1"", ""representation"": ""csp"", ""l2"": 1.0, ""edge_components"": 1, ""shrinkage"": 0.1}",0.5166848052819647,VisualCogA_Task-1,,,0.48,0.49275362318840576,0.4420289855072464,0.4724025974025974,198.0,100.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::csp_e1_shrink0.1_l2_1,temporal_or_csp,temporal::csp_e1_shrink0.1_l2_1,72,"{""name"": ""csp_e1_shrink0.1_l2_1"", ""representation"": ""csp"", ""l2"": 1.0, ""edge_components"": 1, ""shrinkage"": 0.1}",0.5166848052819647,VisualCogB_Task-1,,,0.4897959183673469,0.5073007926574885,0.5139758030871923,0.38780609695152424,200.0,98.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::csp_e1_shrink0.1_l2_1,temporal_or_csp,temporal::csp_e1_shrink0.1_l2_1,72,"{""name"": ""csp_e1_shrink0.1_l2_1"", ""representation"": ""csp"", ""l2"": 1.0, ""edge_components"": 1, ""shrinkage"": 0.1}",0.5166848052819647,VisualCogB_Task-2,,,0.55,0.55,0.5784,0.5444883085332524,198.0,100.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::csp_e1_shrink0.1_l2_10,temporal_or_csp,temporal::csp_e1_shrink0.1_l2_10,73,"{""name"": ""csp_e1_shrink0.1_l2_10"", ""representation"": ""csp"", ""l2"": 10.0, ""edge_components"": 1, ""shrinkage"": 0.1}",0.5185849663125607,VisualCogA_Task-1,,,0.49,0.5084541062801933,0.4380032206119162,0.4708994708994709,198.0,100.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::csp_e1_shrink0.1_l2_10,temporal_or_csp,temporal::csp_e1_shrink0.1_l2_10,73,"{""name"": ""csp_e1_shrink0.1_l2_10"", ""representation"": ""csp"", ""l2"": 10.0, ""edge_components"": 1, ""shrinkage"": 0.1}",0.5185849663125607,VisualCogB_Task-1,,,0.4897959183673469,0.5073007926574885,0.5139758030871923,0.38780609695152424,200.0,98.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::csp_e1_shrink0.1_l2_10,temporal_or_csp,temporal::csp_e1_shrink0.1_l2_10,73,"{""name"": ""csp_e1_shrink0.1_l2_10"", ""representation"": ""csp"", ""l2"": 10.0, ""edge_components"": 1, ""shrinkage"": 0.1}",0.5185849663125607,VisualCogB_Task-2,,,0.54,0.54,0.576,0.5353535353535354,198.0,100.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::csp_e2_shrink0.01_l2_0.1,temporal_or_csp,temporal::csp_e2_shrink0.01_l2_0.1,74,"{""name"": ""csp_e2_shrink0.01_l2_0.1"", ""representation"": ""csp"", ""l2"": 0.1, ""edge_components"": 2, ""shrinkage"": 0.01}",0.5120135744022486,VisualCogA_Task-1,,,0.41,0.42310789049919484,0.4669887278582931,0.3998575933272302,198.0,100.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::csp_e2_shrink0.01_l2_0.1,temporal_or_csp,temporal::csp_e2_shrink0.01_l2_0.1,74,"{""name"": ""csp_e2_shrink0.01_l2_0.1"", ""representation"": ""csp"", ""l2"": 0.1, ""edge_components"": 2, ""shrinkage"": 0.01}",0.5120135744022486,VisualCogB_Task-1,,,0.5,0.5129328327075511,0.47183979974968715,0.4520141504051124,200.0,98.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::csp_e2_shrink0.01_l2_0.1,temporal_or_csp,temporal::csp_e2_shrink0.01_l2_0.1,74,"{""name"": ""csp_e2_shrink0.01_l2_0.1"", ""representation"": ""csp"", ""l2"": 0.1, ""edge_components"": 2, ""shrinkage"": 0.01}",0.5120135744022486,VisualCogB_Task-2,,,0.6,0.6,0.6055999999999999,0.5941558441558441,198.0,100.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::csp_e2_shrink0.01_l2_1,temporal_or_csp,temporal::csp_e2_shrink0.01_l2_1,75,"{""name"": ""csp_e2_shrink0.01_l2_1"", ""representation"": ""csp"", ""l2"": 1.0, ""edge_components"": 2, ""shrinkage"": 0.01}",0.5161735314607564,VisualCogA_Task-1,,,0.42,0.4355877616747182,0.46578099838969406,0.40476190476190477,198.0,100.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::csp_e2_shrink0.01_l2_1,temporal_or_csp,temporal::csp_e2_shrink0.01_l2_1,75,"{""name"": ""csp_e2_shrink0.01_l2_1"", ""representation"": ""csp"", ""l2"": 1.0, ""edge_components"": 2, ""shrinkage"": 0.01}",0.5161735314607564,VisualCogB_Task-1,,,0.5,0.5129328327075511,0.4722569879015436,0.4520141504051124,200.0,98.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::csp_e2_shrink0.01_l2_1,temporal_or_csp,temporal::csp_e2_shrink0.01_l2_1,75,"{""name"": ""csp_e2_shrink0.01_l2_1"", ""representation"": ""csp"", ""l2"": 1.0, ""edge_components"": 2, ""shrinkage"": 0.01}",0.5161735314607564,VisualCogB_Task-2,,,0.6,0.6,0.606,0.5941558441558441,198.0,100.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::csp_e2_shrink0.01_l2_10,temporal_or_csp,temporal::csp_e2_shrink0.01_l2_10,76,"{""name"": ""csp_e2_shrink0.01_l2_10"", ""representation"": ""csp"", ""l2"": 10.0, ""edge_components"": 2, ""shrinkage"": 0.01}",0.5345246574320961,VisualCogA_Task-1,,,0.45,0.46980676328502413,0.4621578099838969,0.42462600690448793,198.0,100.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::csp_e2_shrink0.01_l2_10,temporal_or_csp,temporal::csp_e2_shrink0.01_l2_10,76,"{""name"": ""csp_e2_shrink0.01_l2_10"", ""representation"": ""csp"", ""l2"": 10.0, ""edge_components"": 2, ""shrinkage"": 0.01}",0.5345246574320961,VisualCogB_Task-1,,,0.5,0.513767209011264,0.48018356278681684,0.4444058775888002,200.0,98.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::csp_e2_shrink0.01_l2_10,temporal_or_csp,temporal::csp_e2_shrink0.01_l2_10,76,"{""name"": ""csp_e2_shrink0.01_l2_10"", ""representation"": ""csp"", ""l2"": 10.0, ""edge_components"": 2, ""shrinkage"": 0.01}",0.5345246574320961,VisualCogB_Task-2,,,0.62,0.62,0.6052,0.6124031007751938,198.0,100.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::csp_e2_shrink0.1_l2_0.1,temporal_or_csp,temporal::csp_e2_shrink0.1_l2_0.1,77,"{""name"": ""csp_e2_shrink0.1_l2_0.1"", ""representation"": ""csp"", ""l2"": 0.1, ""edge_components"": 2, ""shrinkage"": 0.1}",0.5181210544312972,VisualCogA_Task-1,,,0.43,0.4416264090177134,0.4750402576489533,0.42301852414211966,198.0,100.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::csp_e2_shrink0.1_l2_0.1,temporal_or_csp,temporal::csp_e2_shrink0.1_l2_0.1,77,"{""name"": ""csp_e2_shrink0.1_l2_0.1"", ""representation"": ""csp"", ""l2"": 0.1, ""edge_components"": 2, ""shrinkage"": 0.1}",0.5181210544312972,VisualCogB_Task-1,,,0.5102040816326531,0.5227367542761785,0.4747601168126826,0.4666666666666667,200.0,98.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::csp_e2_shrink0.1_l2_0.1,temporal_or_csp,temporal::csp_e2_shrink0.1_l2_0.1,77,"{""name"": ""csp_e2_shrink0.1_l2_0.1"", ""representation"": ""csp"", ""l2"": 0.1, ""edge_components"": 2, ""shrinkage"": 0.1}",0.5181210544312972,VisualCogB_Task-2,,,0.59,0.59,0.6043999999999998,0.5829518868884143,198.0,100.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::csp_e2_shrink0.1_l2_1,temporal_or_csp,temporal::csp_e2_shrink0.1_l2_1,78,"{""name"": ""csp_e2_shrink0.1_l2_1"", ""representation"": ""csp"", ""l2"": 1.0, ""edge_components"": 2, ""shrinkage"": 0.1}",0.5214543877646306,VisualCogA_Task-1,,,0.43,0.4416264090177134,0.4754428341384863,0.42301852414211966,198.0,100.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::csp_e2_shrink0.1_l2_1,temporal_or_csp,temporal::csp_e2_shrink0.1_l2_1,78,"{""name"": ""csp_e2_shrink0.1_l2_1"", ""representation"": ""csp"", ""l2"": 1.0, ""edge_components"": 2, ""shrinkage"": 0.1}",0.5214543877646306,VisualCogB_Task-1,,,0.5102040816326531,0.5227367542761785,0.47267417605340006,0.4666666666666667,200.0,98.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::csp_e2_shrink0.1_l2_1,temporal_or_csp,temporal::csp_e2_shrink0.1_l2_1,78,"{""name"": ""csp_e2_shrink0.1_l2_1"", ""representation"": ""csp"", ""l2"": 1.0, ""edge_components"": 2, ""shrinkage"": 0.1}",0.5214543877646306,VisualCogB_Task-2,,,0.6,0.6,0.6039999999999999,0.5941558441558441,198.0,100.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::csp_e2_shrink0.1_l2_10,temporal_or_csp,temporal::csp_e2_shrink0.1_l2_10,79,"{""name"": ""csp_e2_shrink0.1_l2_10"", ""representation"": ""csp"", ""l2"": 10.0, ""edge_components"": 2, ""shrinkage"": 0.1}",0.5411259646216385,VisualCogA_Task-1,,,0.45,0.46980676328502413,0.47020933977455726,0.42462600690448793,198.0,100.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::csp_e2_shrink0.1_l2_10,temporal_or_csp,temporal::csp_e2_shrink0.1_l2_10,79,"{""name"": ""csp_e2_shrink0.1_l2_10"", ""representation"": ""csp"", ""l2"": 10.0, ""edge_components"": 2, ""shrinkage"": 0.1}",0.5411259646216385,VisualCogB_Task-1,,,0.5102040816326531,0.5235711305798916,0.48018356278681684,0.4595588235294118,200.0,98.0
raw_qc_pass,target_locked,VisualCogA_Task-2,temporal::csp_e2_shrink0.1_l2_10,temporal_or_csp,temporal::csp_e2_shrink0.1_l2_10,79,"{""name"": ""csp_e2_shrink0.1_l2_10"", ""representation"": ""csp"", ""l2"": 10.0, ""edge_components"": 2, ""shrinkage"": 0.1}",0.5411259646216385,VisualCogB_Task-2,,,0.63,0.63,0.6048,0.6236395076797885,198.0,100.0
raw_qc_pass,target_locked,VisualCogB_Task-1,round1::baseline_logistic_l2_1,round1_classifier,round1::baseline_logistic_l2_1,0,"{""name"": ""baseline_logistic_l2_1"", ""model"": ""logistic"", ""feature_set"": ""full_baseline_13"", ""scaler"": ""standard"", ""parameter"": 1.0, ""gamma"": null, ""candidate"": ""baseline_logistic_l2_1"", ""parameters"": ""{\""parameter\"": 1.0, \""gamma\"": null}""}",0.4707032804167957,VisualCogA_Task-1,198.0,100.0,0.51,0.5076489533011272,0.49959742351046693,0.5075871771681237,,
raw_qc_pass,target_locked,VisualCogB_Task-1,round1::baseline_logistic_l2_1,round1_classifier,round1::baseline_logistic_l2_1,0,"{""name"": ""baseline_logistic_l2_1"", ""model"": ""logistic"", ""feature_set"": ""full_baseline_13"", ""scaler"": ""standard"", ""parameter"": 1.0, ""gamma"": null, ""candidate"": ""baseline_logistic_l2_1"", ""parameters"": ""{\""parameter\"": 1.0, \""gamma\"": null}""}",0.4707032804167957,VisualCogA_Task-2,200.0,98.0,0.45918367346938777,0.43446088794926,0.39873150105708244,0.4215391468983183,,
raw_qc_pass,target_locked,VisualCogB_Task-1,round1::baseline_logistic_l2_1,round1_classifier,round1::baseline_logistic_l2_1,0,"{""name"": ""baseline_logistic_l2_1"", ""model"": ""logistic"", ""feature_set"": ""full_baseline_13"", ""scaler"": ""standard"", ""parameter"": 1.0, ""gamma"": null, ""candidate"": ""baseline_logistic_l2_1"", ""parameters"": ""{\""parameter\"": 1.0, \""gamma\"": null}""}",0.4707032804167957,VisualCogB_Task-2,198.0,100.0,0.47,0.47000000000000003,0.47000000000000003,0.4052294916395466,,
raw_qc_pass,target_locked,VisualCogB_Task-1,round1::logistic_full_baseline_13_l2_0.1,round1_classifier,round1::logistic_full_baseline_13_l2_0.1,1,"{""name"": ""logistic_full_baseline_13_l2_0.1"", ""model"": ""logistic"", ""feature_set"": ""full_baseline_13"", ""scaler"": ""standard"", ""parameter"": 0.1, ""gamma"": null, ""candidate"": ""logistic_full_baseline_13_l2_0.1"", ""parameters"": ""{\""parameter\"": 0.1, \""gamma\"": null}""}",0.4735369195834312,VisualCogA_Task-1,198.0,100.0,0.53,0.5277777777777778,0.498389694041868,0.5276856597326902,,
